,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,itslive_v,hugonnet_dhdt,millan_v,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
1181,0087_0063,50.80232472058824,-116.90437370588235,141.76470588235293,8.705882352941176,506738.5297883475,5627847.382502726,87,63,258,2015-04-26,RGI60-02.02171,2472.4058,2472.865,0.1446257,3.1904557,5.597651,304.10526,10094192.0,4805120500.0,6922912300.0,108.882,136.40079,41.381786,-0.6422797,47.83037,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1182,0087_0064,50.8018480423077,-116.90427696153847,143.07692307692307,7.923076923076923,506745.4157768112,5627794.384714182,87,64,258,2015-04-26,RGI60-02.02171,2479.8936,2481.505,0.18145873,2.7844107,5.6304693,340.0,9862992.0,4855131000.0,6973059600.0,96.760895,136.28802,50.418552,-0.553337,54.03163,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1183,0087_0065,50.8014486,-116.903943,140.0,7.0,506769.0070432908,5627749.99724289,87,65,258,2015-04-26,RGI60-02.02171,2489.3079,2492.6885,0.2196849,2.482675,5.716169,384.66608,9571680.0,4908413400.0,7021766000.0,84.70226,132.20094,53.582718,-0.7381343,59.034702,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1184,0087_0074,50.7957292,-116.903926,151.0,16.0,506771.03142919455,5627114.002157585,87,74,258,2015-04-26,RGI60-02.02171,2686.121,2680.6274,0.1945492,2.6704369,0.19023432,548.2335,5225120.0,4467857400.0,5983081000.0,91.68015,149.87627,43.244144,-0.27315712,68.0984,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1185,0087_0075,50.79477861428571,-116.90405771428571,149.14285714285714,15.857142857142858,506761.8857258616,5627008.285143587,87,75,258,2015-04-26,RGI60-02.02171,2694.2695,2692.3699,0.17156756,2.8796446,0.31317,544.0,4966176.0,4360657400.0,5812033500.0,101.13096,154.85402,42.14138,-0.48299056,71.74933,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1186,0087_0076,50.79448649333334,-116.904437,153.23333333333332,15.966666666666667,506735.19615626225,5626975.766752751,87,76,258,2015-04-26,RGI60-02.02171,2704.2075,2703.0461,0.16893099,2.9065273,0.4072509,548.2335,4767344.0,4271712500.0,5672610300.0,101.392365,156.66757,45.578365,-0.51370585,69.68255,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1187,0087_0077,50.793818575,-116.904377,140.5,14.5,506739.5211044244,5626901.4998825,87,77,258,2015-04-26,RGI60-02.02171,2715.9128,2713.6685,0.17431429,2.8523328,0.4748489,560.7424,4568512.0,4176948700.0,5526217700.0,100.34355,154.69598,44.770813,-0.32516736,66.00416,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1188,0087_0078,50.793349057142855,-116.90442142857144,132.28571428571428,13.714285714285714,506736.45707333105,5626849.285492175,87,78,258,2015-04-26,RGI60-02.02171,2727.6277,2724.3462,0.17897026,2.8075757,0.5279773,580.99225,4341936.0,4060905000.0,5349926000.0,100.480034,153.33737,42.63143,-0.47993138,64.41822,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1189,0087_0080,50.79190756666667,-116.904319,115.5,11.833333333333334,506743.88373673084,5626689.0014092075,87,80,258,2015-04-26,RGI60-02.02171,2746.0085,2745.3977,0.17925982,2.8048537,0.55779594,612.0,3953520.0,3843205000.0,5026182000.0,117.532585,171.37871,33.12855,-0.4534596,96.33017,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1190,0087_0081,50.79157065,-116.9047505,120.5,12.0,506713.5186297804,5626651.497074542,87,81,258,2015-04-26,RGI60-02.02171,2755.9724,2755.8298,0.17553993,2.840367,0.5302703,612.0,3759312.0,3725437200.0,4854149000.0,126.52738,182.43724,30.897928,-0.5712564,106.65173,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1191,0087_0092,50.784462376470586,-116.90476264705883,53.470588235294116,3.0,506713.68047198467,5625861.058185192,87,92,258,2015-04-26,RGI60-02.02171,2861.2969,2860.7678,0.3148591,2.0004618,0.35246664,152.05263,1979072.0,2372886500.0,2971306800.0,84.22653,53.797375,1.0611123,-0.7991815,57.785202,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1192,0087_0093,50.784286574999996,-116.90486100000001,61.0,3.0,506706.772308282,5625841.500203239,87,93,258,2015-04-26,RGI60-02.02171,2886.9597,2883.9001,0.3461302,1.8899761,0.1746379,96.16652,1770992.0,2171538200.0,2704555300.0,62.94702,,0.544893,-1.2507786,20.531023,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1193,0088_0059,50.804736199999994,-116.90372729999999,89.0,5.0,506783.7310945899,5628115.598054694,88,59,258,2015-04-26,RGI60-02.02171,2455.1484,2457.5479,0.08997275,3.8724234,4.960307,96.16652,10528848.0,4696280600.0,6806364000.0,101.2216,65.74236,8.742702,-0.5403733,13.122738,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1194,0088_0060,50.80418315172414,-116.90331162068966,95.20689655172414,4.862068965517241,506813.10181217303,5628054.137328486,88,60,258,2015-04-26,RGI60-02.02171,2459.261,2460.0437,0.077668905,3.8724234,5.417683,152.05263,10431744.0,4722310700.0,6835008000.0,111.28168,85.693535,13.809313,-0.5141223,16.63668,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1195,0088_0061,50.803610479999996,-116.90319086666666,102.0,5.333333333333333,506821.69405100134,5627990.467353133,88,61,258,2015-04-26,RGI60-02.02171,2463.3398,2464.4092,0.09559251,3.8724234,5.6700225,192.33304,10330016.0,4748748300.0,6863745000.0,111.4744,80.2701,17.55376,-0.5234257,22.378681,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1196,0088_0062,50.80291746571428,-116.90354837142857,117.37142857142857,7.685714285714286,506796.6028931584,5627913.371271947,88,62,258,2015-04-26,RGI60-02.02171,2468.9268,2470.7085,0.12680845,3.4523203,5.7107573,215.03488,10168176.0,4788136000.0,6905401000.0,108.19338,98.11048,20.70319,-0.53577286,32.131054,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1197,0088_0063,50.80237450277778,-116.9034787638889,127.26388888888889,6.833333333333333,506801.58671393123,5627853.000223614,88,63,258,2015-04-26,RGI60-02.02171,2476.3818,2478.9841,0.16274586,2.9723094,5.6812825,245.17749,9913856.0,4844729300.0,6962922500.0,101.80958,119.55711,30.645147,-0.5030049,43.21139,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1198,0088_0064,50.80178771200001,-116.90336928,127.12,9.88,506809.3870198601,5627787.759188695,88,64,258,2015-04-26,RGI60-02.02171,2485.5842,2489.115,0.19701578,2.6503265,5.6597557,288.49957,9654912.0,4894187000.0,7009330700.0,90.78574,134.73015,40.399956,-0.4841795,55.28372,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1199,0088_0065,50.80120173428572,-116.9033524,129.34285714285716,9.885714285714286,506810.6617146147,5627722.600067863,88,65,258,2015-04-26,RGI60-02.02171,2496.6472,2501.0237,0.22560671,2.4433675,5.689519,340.0,9363600.0,4940406300.0,7047565300.0,80.75469,132.5738,45.955097,-0.58874476,59.323326,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1200,0088_0066,50.80075675714286,-116.90309657142858,131.0,7.0,506828.7545514985,5627673.1422011675,88,66,258,2015-04-26,RGI60-02.02171,2510.1155,2514.988,0.2505771,2.2942207,5.7886004,384.66608,9021424.0,4981966300.0,7073722400.0,73.930084,128.6731,50.965916,-0.57924026,59.536594,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1201,0088_0073,50.7959712,-116.903017,148.0,15.0,506835.0599413364,5627140.996153168,88,73,258,2015-04-26,RGI60-02.02171,2669.742,2663.656,0.22771677,2.4297578,0.19401833,548.2335,5590416.0,4603307500.0,6204780000.0,83.35537,148.9205,54.527798,-0.2127204,74.35693,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1202,0088_0074,50.79588048,-116.90347633333334,145.53333333333333,15.066666666666666,506802.7007128242,5627130.865769926,88,74,258,2015-04-26,RGI60-02.02171,2681.2104,2677.0576,0.18535468,2.7491465,0.33055767,584.9581,5303728.0,4498562000.0,6032737000.0,97.07827,153.60123,48.92118,-0.40024278,78.10144,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1203,0088_0075,50.79495664761905,-116.90339661904761,145.57142857142858,15.19047619047619,506808.4529416448,5627028.143115718,88,75,258,2015-04-26,RGI60-02.02171,2688.14,2687.7764,0.1663726,2.9332623,0.45855123,612.0,5058656.0,4400138000.0,5874589000.0,104.911064,158.56042,47.602127,-0.4157638,80.71709,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1204,0088_0076,50.79460105333333,-116.90340533333332,160.8,16.733333333333334,506807.89043746114,5626988.600292596,88,76,258,2015-04-26,RGI60-02.02171,2697.6653,2697.5361,0.1660214,2.9369838,0.53769475,615.7662,4873696.0,4320106500.0,5748174000.0,103.953766,163.17622,48.548576,-0.38115332,76.39014,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1205,0088_0077,50.7936248,-116.903902,124.0,13.0,506773.0270149356,5626879.995468235,88,77,258,2015-04-26,RGI60-02.02171,2708.2886,2707.3494,0.17290843,2.8662252,0.5762089,626.929,4665616.0,4223955200.0,5598574600.0,104.45014,159.5478,45.066257,-0.3031838,65.48557,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1206,0088_0079,50.792612749999996,-116.90341933333333,110.83333333333333,11.666666666666666,506807.1924829846,5626767.500078134,88,79,258,2015-04-26,RGI60-02.02171,2726.28,2727.8657,0.1828769,2.771435,0.57136196,669.72235,4295696.0,4036306400.0,5312892400.0,102.86132,135.99773,32.915085,-0.5561399,63.43829,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1207,0088_0080,50.7922309,-116.903891,113.0,12.0,506774.0037665203,5626724.995102649,88,80,258,2015-04-26,RGI60-02.02171,2737.036,2738.6108,0.18366538,2.76429,0.5369292,680.0,4069120.0,3910454300.0,5125339000.0,110.75496,129.46265,27.06886,-0.52170163,75.51134,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1208,0089_0060,50.804137085,-116.902386,60.25,3.2,506878.3320131629,5628049.100434175,89,60,258,2015-04-26,RGI60-02.02171,2459.963,2464.9185,0.109828725,3.7633138,4.9295645,96.16652,10306896.0,4754553300.0,6869966000.0,87.484726,39.711872,5.5140266,-0.6086085,11.233586,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1209,0089_0061,50.80334746666667,-116.90198500000001,78.33333333333333,4.0,506906.7046973659,5627961.332232504,89,61,258,2015-04-26,RGI60-02.02171,2464.2979,2468.488,0.11301459,3.6992977,5.4734597,136.0,10232912.0,4772871000.0,6889476000.0,96.68169,59.44682,7.2800713,-0.695812,11.592351,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1210,0089_0062,50.80295964736842,-116.902507,94.47368421052632,4.894736842105263,506869.9783697085,5627918.1581349345,89,62,258,2015-04-26,RGI60-02.02171,2471.3792,2475.5645,0.1503222,3.1173542,5.684884,152.05263,9983216.0,4829865500.0,6948087000.0,94.40863,66.96992,9.296988,-0.73136383,16.88586,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1211,0089_0063,50.802396349999995,-116.90271999999999,96.5,10.0,506855.05152369745,5627855.499686265,89,63,258,2015-04-26,RGI60-02.02171,2481.8608,2485.509,0.18945754,2.713269,5.701435,192.33304,9779760.0,4871305700.0,6988389000.0,90.866104,87.49175,18.388098,-0.77683854,28.144817,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1212,0089_0064,50.801731933333336,-116.90268728571428,100.47619047619048,5.285714285714286,506857.4540620778,5627781.619629604,89,64,258,2015-04-26,RGI60-02.02171,2495.3203,2497.3535,0.21824013,2.4925234,5.6685247,245.17749,9469952.0,4924695000.0,7035325400.0,82.19195,105.30151,28.578346,-0.79091114,53.032303,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1213,0089_0065,50.80108489655172,-116.90247641379311,98.55172413793103,6.896551724137931,506872.40870976314,5627709.6887728,89,65,258,2015-04-26,RGI60-02.02171,2508.9336,2510.1497,0.23404762,2.3901076,5.6578856,288.49957,9155520.0,4967571500.0,7066248000.0,75.39008,121.32908,36.296223,-0.6760961,59.59656,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1214,0089_0066,50.80061579814815,-116.90235214814814,108.44444444444444,8.166666666666666,506881.23453514796,5627657.536625371,89,66,258,2015-04-26,RGI60-02.02171,2521.6465,2523.643,0.24286012,2.3376865,5.7165728,340.0,8799472.0,5001405400.0,7079683000.0,71.32728,123.44831,42.633747,-0.5145357,58.464672,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1215,0089_0073,50.79599595333333,-116.90246213333333,146.06666666666666,15.133333333333333,506874.16157759004,5627143.80019237,89,73,258,2015-04-26,RGI60-02.02171,2665.1157,2659.9792,0.21505626,2.514599,0.2661742,490.35498,5673648.0,4631617500.0,6252061000.0,87.98455,150.62807,49.63577,-0.1659271,79.87782,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1216,0089_0074,50.79542816153847,-116.90215084615384,134.84615384615384,14.23076923076923,506896.1836626207,5627080.690800708,89,74,258,2015-04-26,RGI60-02.02171,2675.336,2672.3506,0.17687146,2.8275177,0.41127467,531.097,5405456.0,4537083400.0,6095484400.0,99.515015,154.78383,47.10591,-0.2133635,80.196396,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1217,0089_0075,50.79511045588236,-116.90256429411765,146.61764705882354,15.176470588235293,506867.0913298372,5627045.323526076,89,75,258,2015-04-26,RGI60-02.02171,2682.021,2682.2607,0.15989195,3.0040286,0.5208526,576.99915,5165008.0,4443827700.0,5944428500.0,106.48434,158.56252,45.74876,-0.2173731,80.813034,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1218,0089_0078,50.793197500000005,-116.9026456,111.2,12.0,506861.6411103066,5626832.595654512,89,78,258,2015-04-26,RGI60-02.02171,2706.9204,2710.6877,0.17255615,2.8697345,0.5180832,709.94086,4600880.0,4192790000.0,5550540000.0,109.96673,145.29591,33.481033,-0.39183375,49.067757,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1219,0090_0060,50.80394693333333,-116.90192200000001,61.0,3.0,506911.05561030953,5628027.998803519,90,60,258,2015-04-26,RGI60-02.02171,2459.9556,2474.6885,0.20575628,2.5821898,4.5488057,68.0,10015584.0,4822754300.0,6940902400.0,56.93984,,2.5109386,-0.46931738,4.049669,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1220,0090_0061,50.80367986,-116.90192420000001,68.3,3.6,506910.93998042087,5627998.300046986,90,61,258,2015-04-26,RGI60-02.02171,2464.5166,2475.5862,0.15905228,3.0135338,5.0693207,68.0,9978592.0,4830874000.0,6949102600.0,69.93114,36.815784,3.6723168,-0.67937076,3.3100877,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
1221,0090_0064,50.801702039999995,-116.90154400000002,59.8,6.2,506938.0238177576,5627778.40216771,90,64,258,2015-04-26,RGI60-02.02171,2508.1865,2506.5083,0.23846664,2.3634336,5.651911,192.33304,9201760.0,4962030000.0,7062824400.0,72.02154,100.61295,16.934845,-0.7912067,25.727734,-116.93,50.8069,16.898,2004,False,2534.7393,1793.9579,3199.128,7344.0,1.4866267652564356,-586.9,0.4021252729496723,-6.493310846529997,1789.0117133363265,2297.426399942829,13.619341888146511
