,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,millan_v,hugonnet_dhdt,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
668,0057_0053,-8.967542419354839,-77.63358061290323,155.4516129032258,,210409.21241354867,9007698.270632233,57,53,290,2014-05-31,RGI60-16.02444,4813.608,4812.355,0.12424726,3.494845,4.492843,264.0,5384016.0,641240100.0,3256040200.0,159.77197,130.2683,25.644247,-2.019072,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
669,0058_0044,-8.964165171717172,-77.63309096969697,148.13131313131314,,210460.41154230005,9008072.41325455,58,44,290,2017-05-30,RGI60-16.02444,4808.888,4811.05,0.08879591,3.8724234,4.546472,320.32483,5389824.0,635235900.0,3225496600.0,121.29528,123.96573,26.75714,-1.8030919,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
670,0058_0045,-8.964502068627452,-77.63314364705882,151.02941176470588,,210454.88231499004,9008035.087700782,58,45,290,2017-05-30,RGI60-16.02444,4811.2495,4811.579,0.091250986,3.8724234,4.985991,335.09402,5387888.0,637240060.0,3235692800.0,139.51886,143.56558,31.64875,-1.9322234,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
671,0058_0046,-8.96486961627907,-77.63309984883722,165.3953488372093,,210459.9931913301,9007994.446135573,58,46,290,2017-05-30,RGI60-16.02444,4813.608,4813.2256,0.097810455,3.8724234,5.1327033,354.73935,5374336.0,651218750.0,3306792700.0,154.55461,163.30995,36.525784,-2.0159857,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
672,0058_0047,-8.9652522625,-77.63311842499999,172.0625,,210458.25263406918,9007952.084441936,58,47,290,2014-05-31,RGI60-16.02444,4817.272,4815.1025,0.09941447,3.8724234,5.11582,378.50232,5356912.0,669111100.0,3397775600.0,165.37204,172.82877,38.357777,-1.8722076,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
673,0058_0048,-8.96568672932331,-77.63310165413534,179.1954887218045,,210460.44263060504,9007904.015693033,58,48,290,2014-05-31,RGI60-16.02444,4818.647,4816.6714,0.09839342,3.8724234,5.020968,405.65994,5345296.0,680972350.0,3458066400.0,173.10693,175.94608,55.215504,-1.7284296,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
674,0058_0049,-8.966013654545455,-77.63313187272728,165.9181818181818,,210457.37682628058,9007867.811397508,58,49,290,2020-10-22,RGI60-16.02444,4818.903,4817.7407,0.09781827,3.8724234,4.9066467,435.5778,5339488.0,686879940.0,3488085000.0,176.55077,176.94902,49.639343,-1.7777934,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
675,0058_0050,-8.966390262135922,-77.63313665048544,181.40776699029126,,210457.14984062465,9007826.128869312,58,50,290,2014-05-31,RGI60-16.02444,4818.9478,4818.3384,0.0987696,3.8724234,4.8008084,396.0,5329808.0,696695100.0,3537946600.0,176.0917,174.3745,41.952545,-1.8501749,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
676,0058_0051,-8.966867590909091,-77.63310265909091,181.97727272727272,,210461.2687409082,9007773.330215888,58,51,290,2014-05-31,RGI60-16.02444,4819.2124,4818.5107,0.10162595,3.8724234,4.7033567,352.0,5327872.0,698657000.0,3547912400.0,171.33826,165.03546,37.327705,-1.9100553,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
677,0058_0052,-8.96739198757764,-77.63309889440993,139.82608695652175,,210462.09899324886,9007715.298766641,58,52,290,2020-10-22,RGI60-16.02444,4820.907,4818.2573,0.10668732,3.829414,4.6152983,308.0,5335616.0,690808600.0,3508043800.0,164.20085,153.34915,32.86724,-1.9622992,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
678,0059_0043,-8.9638779,-77.63252700000001,148.5,,210522.24076645574,9008104.649936574,59,43,290,2014-05-31,RGI60-16.02444,4811.684,4816.614,0.12514287,3.4798164,3.8888073,354.73935,5347232.0,679000450.0,3448045300.0,103.46974,109.07546,25.755274,-1.7391453,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
679,0059_0044,-8.96414132017544,-77.6326578377193,141.82894736842104,,210508.05275839783,9008075.394376641,59,44,290,2014-05-31,RGI60-16.02444,4811.696,4814.6904,0.083307914,3.8724234,4.5248327,362.83328,5358848.0,667128000.0,3387693000.0,122.981384,119.77568,28.222813,-1.8432368,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
680,0059_0045,-8.964495511764705,-77.63274319411765,151.14117647058825,,210498.94133450525,9008036.129095055,59,45,290,2020-10-22,RGI60-16.02444,4814.166,4815.2437,0.08614981,3.8724234,5.0170527,375.93616,5353040.0,673071700.0,3417910300.0,141.31615,135.4794,33.164932,-1.9447775,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
681,0059_0046,-8.96486419047619,-77.63271808095237,161.27619047619046,,210501.99703599315,9007995.347631736,59,46,290,2020-10-22,RGI60-16.02444,4817.6255,4816.97,0.0938443,3.8724234,5.1770916,393.54797,5343360.0,682943940.0,3468085500.0,155.48091,147.00317,43.287556,-2.006189,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
682,0059_0047,-8.965287902912621,-77.6327174854369,154.70873786407768,,210502.39857102672,9007948.456318121,59,47,290,2020-10-22,RGI60-16.02444,4820.1953,4818.9556,0.09566105,3.8724234,5.1620717,415.09518,5322064.0,704537000.0,3577779200.0,164.52051,160.07141,52.161285,-1.8663404,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
683,0059_0048,-8.965686152838428,-77.6326853231441,170.75982532751092,,210506.2533967431,9007904.407799881,59,48,290,2020-10-22,RGI60-16.02444,4822.443,4820.6406,0.094276056,3.8724234,5.063612,440.0,5308512.0,718200100.0,3647154700.0,170.3962,184.32584,55.914455,-1.7264918,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
684,0059_0049,-8.966019915789474,-77.63270308070176,166.36140350877193,,210504.5641310015,9007867.456622478,59,49,290,2020-10-22,RGI60-16.02444,4822.643,4821.8184,0.093084686,3.8724234,4.943082,415.09518,5302704.0,724039940.0,3676800300.0,172.309,175.99902,48.221107,-1.74131,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
685,0059_0050,-8.96647004054054,-77.63275122522523,178.63963963963963,,210499.62352859488,9007817.603849031,59,50,290,2020-10-22,RGI60-16.02444,4823.0986,4822.519,0.093105465,3.8724234,4.8336115,393.54797,5296896.0,729859200.0,3706332700.0,171.01259,174.15105,41.383698,-1.7745605,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
686,0059_0051,-8.966860818181818,-77.6327581339713,176.311004784689,,210499.17327114922,9007774.351468533,59,51,290,2020-10-22,RGI60-16.02444,4824.566,4822.812,0.09423581,3.8724234,4.736637,352.0,5289152.0,737605570.0,3745640200.0,166.68248,167.72679,36.562702,-1.8330297,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
687,0059_0052,-8.967257530120483,-77.63282293975904,160.14457831325302,,210492.35702793245,9007730.39668393,59,52,290,2020-10-22,RGI60-16.02444,4825.2515,4822.7207,0.09673247,3.8724234,4.6517963,308.0,5293024.0,733733250.0,3725991400.0,160.121,159.78554,32.603554,-1.906904,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
688,0059_0053,-8.967535928571428,-77.63269333333334,166.16666666666666,,210506.8391090458,9007699.688850509,59,53,290,2014-05-31,RGI60-16.02444,4823.8984,4822.295,0.101025,3.8724234,4.5879254,264.0,5300768.0,725981630.0,3686655000.0,152.16716,148.40785,27.988012,-1.9417688,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
689,0060_0043,-8.963869741935483,-77.63234277419355,139.41935483870967,,210542.50578603873,9008105.698001392,60,43,290,2014-05-31,RGI60-16.02444,4814.7817,4820.3965,0.13778535,3.2845674,3.881222,398.43695,5316256.0,710403300.0,3607570400.0,105.053444,112.513176,27.38199,-1.7324296,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
690,0060_0044,-8.964149171003717,-77.63226504832714,135.04089219330854,,210551.2799604072,9008074.835175514,60,44,290,2020-10-22,RGI60-16.02444,4814.895,4818.269,0.08842389,3.8724234,4.5101085,405.65994,5333680.0,692770940.0,3518012400.0,123.964134,122.467705,30.398598,-1.7917527,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
691,0060_0045,-8.964479397435898,-77.63220837179487,146.66239316239316,,210557.77821869327,9008038.33407498,60,45,290,2020-10-22,RGI60-16.02444,4816.035,4818.829,0.0900536,3.8724234,5.0140457,417.42065,5324000.0,702578000.0,3567829000.0,141.25414,137.92148,35.945385,-1.8252214,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
692,0060_0046,-8.964874286821706,-77.63225134496123,164.08527131782947,,210553.362708404,9007994.598246358,60,46,290,2020-10-22,RGI60-16.02444,4820.263,4820.63,0.0975772,3.8724234,5.1793575,433.34973,5310448.0,716251500.0,3637262000.0,154.68405,154.59631,49.09866,-1.83164,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
693,0060_0047,-8.965249802816903,-77.63223593896714,166.66666666666666,,210555.35565010822,9007953.052467747,60,47,290,2017-05-30,RGI60-16.02444,4823.207,4822.707,0.09869878,3.8724234,5.170599,435.5778,5294960.0,731796740.0,3716165000.0,162.58308,178.33531,54.367184,-1.702393,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
694,0060_0048,-8.965671883211678,-77.63226584671533,177.2189781021898,,210552.3993996083,9007906.317739263,60,48,290,2017-05-30,RGI60-16.02444,4825.9927,4824.4844,0.09608969,3.8724234,5.0778437,405.65994,5279472.0,747268030.0,3794661000.0,166.27098,186.16777,61.9403,-1.5731461,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
695,0060_0049,-8.966006455357142,-77.63227962053573,176.49553571428572,,210551.14908428947,9007869.280163797,60,49,290,2020-10-22,RGI60-16.02444,4826.58,4825.7383,0.09351687,3.8724234,4.958487,378.50232,5267856.0,758809150.0,3853188000.0,166.37477,192.7194,67.197296,-1.5591925,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
696,0060_0050,-8.966442366197182,-77.63219780985915,194.8732394366197,,210560.49681402784,9007821.102912746,60,50,290,2014-05-31,RGI60-16.02444,4826.868,4826.495,0.09204506,3.8724234,4.8466606,354.73935,5262048.0,764560450.0,3882342100.0,164.45789,184.04823,48.673122,-1.558979,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
697,0060_0051,-8.966902454545455,-77.63225998564593,193.0287081339713,,210554.02013811123,9007770.13643899,60,51,290,2014-05-31,RGI60-16.02444,4827.675,4826.8257,0.09125628,3.8724234,4.7478676,335.09402,5254304.0,772214850.0,3921133300.0,160.9649,175.27397,37.055016,-1.6375595,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
698,0060_0052,-8.967216848739497,-77.63232931092436,184.5546218487395,,210546.64125484624,9007735.288127981,60,52,290,2015-07-21,RGI60-16.02444,4827.278,4826.781,0.091155685,3.8724234,4.6655107,308.0,5256240.0,770301950.0,3911439600.0,155.67078,165.01932,33.967396,-1.7642721,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
699,0060_0053,-8.9675,-77.63246554545455,176.0909090909091,,210531.87525204985,9007703.844668636,60,53,290,2014-05-31,RGI60-16.02444,4827.0737,4826.4487,0.09204209,3.8724234,4.609957,264.0,5263984.0,762645700.0,3872637400.0,147.56071,147.95543,30.97824,-1.8443795,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
700,0061_0044,-8.964214386363636,-77.63188302272728,142.79545454545453,,210593.36821553783,9008067.918980185,61,44,290,2014-05-31,RGI60-16.02444,4817.9814,4822.333,0.10634426,3.8368213,4.4970407,448.7137,5298832.0,727920450.0,3696494300.0,123.53385,121.564255,34.883892,-1.7402686,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
701,0061_0045,-8.964375206896552,-77.63187998275862,136.18965517241378,,210593.83020027654,9008050.12355844,61,45,290,2017-05-30,RGI60-16.02444,4819.216,4822.831,0.104725674,3.872292,4.966932,459.37347,5287216.0,739541500.0,3755463200.0,138.9505,142.15329,39.570126,-1.7056655,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
702,0061_0046,-8.964851083333333,-77.6318155462963,162.46296296296296,,210601.29774852595,9007997.50966631,61,46,290,2014-05-31,RGI60-16.02444,4823.241,4824.662,0.11049836,3.7496135,5.127709,435.5778,5277536.0,749194240.0,3804430600.0,151.25348,165.4106,51.24467,-1.6570909,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
703,0061_0047,-8.965306401515152,-77.63191622727274,170.8409090909091,,210590.5802038385,9007947.040783953,61,47,290,2017-05-30,RGI60-16.02444,4826.712,4826.7705,0.10988527,3.7621517,5.125793,405.65994,5258176.0,768389060.0,3901745700.0,158.29443,196.86673,57.572712,-1.5384457,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
704,0061_0048,-8.965644360189573,-77.63200652606635,172.0616113744076,,210580.91206305244,9007909.568113647,61,48,290,2020-10-22,RGI60-16.02444,4828.7695,4828.5625,0.105581045,3.8534384,5.045879,373.3524,5240752.0,785565700.0,3988764700.0,160.12971,206.55055,70.42773,-1.4198004,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
705,0061_0049,-8.966016347169813,-77.63196396226415,175.96226415094338,,210585.89052100998,9007868.434303254,61,49,290,2020-10-22,RGI60-16.02444,4829.5527,4829.823,0.10147324,3.8724234,4.938216,343.651,5233008.0,793161200.0,4027218700.0,159.30078,202.97726,69.633415,-1.3770751,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
706,0061_0050,-8.966463101851852,-77.63192406018518,181.9814814814815,,210590.6353801464,9007819.023943046,61,50,290,2020-10-22,RGI60-16.02444,4830.1,4830.569,0.09856159,3.8724234,4.8318024,317.2885,5221392.0,804522000.0,4084714000.0,157.76077,198.58789,64.38976,-1.3433975,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
707,0061_0051,-8.966891206896552,-77.63193606465516,188.07758620689654,,210589.6539118958,9007771.636595504,61,51,290,2020-10-22,RGI60-16.02444,4830.9746,4830.86,0.09622191,3.8724234,4.7344084,295.16098,5215584.0,810191900.0,4113401000.0,154.91718,186.80472,49.26905,-1.4420894,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
708,0061_0052,-8.967307781818182,-77.63185416363636,174.9878787878788,,210598.99621306083,9007725.599308003,61,52,290,2020-10-22,RGI60-16.02444,4830.701,4830.756,0.09402697,3.8724234,4.6539307,278.28043,5219456.0,806412860.0,4094281500.0,149.85281,168.05667,36.616234,-1.6216402,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
709,0061_0053,-8.967510727272726,-77.63174736363636,180.0909090909091,,210610.90887146507,9007703.223774806,61,53,290,2013-07-07,RGI60-16.02444,4830.7666,4830.375,0.09181668,3.8724234,4.6029763,264.0,5225264.0,800738940.0,4065571000.0,141.87802,149.97527,32.145363,-1.7469903,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
710,0062_0043,-8.963799416666667,-77.6314386388889,121.94444444444444,,210641.93752892,9008114.193378096,62,43,290,2014-05-31,RGI60-16.02444,4820.3706,4830.5312,0.20065707,2.6213639,3.9575126,485.99588,5223328.0,802631000.0,4075145000.0,106.63768,89.64912,22.733402,-1.7103473,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
711,0062_0044,-8.96416906741573,-77.63153193258428,134.32584269662922,,210631.96482680755,9008073.211065404,62,44,290,2014-05-31,RGI60-16.02444,4821.2866,4827.446,0.13610713,3.3088074,4.4821405,467.7264,5250432.0,776037400.0,3940502300.0,121.42523,110.2694,35.534813,-1.7461367,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
712,0062_0045,-8.96441295,-77.63154513,133.79,,210630.7059358397,9008046.210474638,62,45,290,2017-05-30,RGI60-16.02444,4823.522,4827.781,0.129601,3.407493,4.898095,435.5778,5248496.0,777946300.0,3950173700.0,134.26239,137.577,41.77504,-1.728747,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
713,0062_0046,-8.964854046511627,-77.63145283720931,144.7093023255814,,210641.2110566357,9007997.467593811,62,46,290,2014-05-31,RGI60-16.02444,4826.7114,4829.5635,0.1319767,3.3705568,5.0452824,405.65994,5234944.0,791264500.0,4017617700.0,144.49925,168.9151,56.211803,-1.6965888,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
714,0062_0047,-8.96532743537415,-77.63145307482993,163.02721088435374,,210641.5601318462,9007945.078038435,62,47,290,2017-05-30,RGI60-16.02444,4830.7603,4831.598,0.12866274,3.422381,5.046441,373.3524,5213648.0,812081000.0,4122959000.0,150.55165,180.60086,72.10309,-1.5903621,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
715,0062_0048,-8.965778701149425,-77.63142903448276,173.17241379310346,,210644.56312441596,9007895.15595102,62,48,290,2013-07-07,RGI60-16.02444,4832.524,4833.2964,0.1224254,3.5259576,4.9809513,343.651,5202032.0,823364200.0,4180010000.0,152.37764,204.47263,94.651665,-1.4841354,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
716,0062_0049,-8.966091280193236,-77.63149507729469,161.20289855072463,,210637.54385771262,9007860.511157308,62,49,290,2020-10-22,RGI60-16.02444,4833.4395,4834.471,0.11688863,3.625239,4.8912497,311.12698,5190416.0,834595100.0,4236761000.0,152.40237,212.83215,90.40047,-1.4271262,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
717,0062_0050,-8.966432739130434,-77.63149210144928,162.02898550724638,,210638.1419952956,9007822.724655546,62,50,290,2020-10-22,RGI60-16.02444,4833.954,4835.135,0.11274953,3.7045133,4.797415,281.73746,5184608.0,840195900.0,4265053400.0,151.7076,204.56816,73.263435,-1.3759825,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
718,0062_0051,-8.96689572246696,-77.63148460352423,182.5770925110132,,210639.3340725498,9007771.492759377,62,51,290,2020-10-22,RGI60-16.02444,4834.5205,4835.3174,0.10914763,3.7773864,4.7051992,256.5619,5182672.0,842060300.0,4274469000.0,148.73528,189.7147,59.933956,-1.440329,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
719,0062_0052,-8.967315209039548,-77.63149036723163,175.24293785310735,,210639.03243843248,9007725.06414296,62,52,290,2020-10-22,RGI60-16.02444,4833.934,4835.0654,0.10531164,3.85935,4.6247187,236.94725,5186544.0,838331200.0,4255635500.0,142.71782,173.05225,48.087524,-1.5752233,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
720,0062_0053,-8.967646256410257,-77.63156084615385,179.34615384615384,,210631.53976353956,9007688.371969426,62,53,290,2013-07-07,RGI60-16.02444,4833.426,4834.503,0.10058883,3.8724234,4.569295,224.35686,5188480.0,836463170.0,4246198800.0,134.30031,156.3195,34.9931,-1.6791989,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
721,0062_0054,-8.9678982,-77.63132820000001,181.4,,210657.33870251215,9007660.673075834,62,54,290,2013-07-07,RGI60-16.02444,4831.215,4833.799,0.094876364,3.8724234,4.536207,220.0,5198160.0,827113900.0,4198962000.0,124.33778,138.70862,25.918726,-1.7252617,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
722,0063_0043,-8.9638045,-77.6311343888889,114.97222222222223,,210675.42001360934,9008113.870540492,63,43,290,2014-05-31,RGI60-16.02444,4825.3545,4837.875,0.24332364,2.3350136,3.996732,467.7264,5167184.0,856927360.0,4349517300.0,106.56467,88.439445,22.688663,-1.6933466,-77.6279,-8.96265,5.943,2003,False,5161.7896,4701.5933,5836.26,2992.0,0.276923616214195,-502.2,0.5948504619316508,-0.066869471637431,2466.892750977152,2807.4389205567145,11.407589244328332
